score	readID	taxID
5184	NB501013:67:HNG37BGX5:1:22203:5335:11729	515620
225	NB501013:67:HNG37BGX5:1:22204:25384:4905	186803
841	NB501013:67:HNG37BGX5:1:13106:25968:15358	515618
7685	NB501013:67:HNG37BGX5:1:22110:14717:3893	435591
16900	NB501013:67:HNG37BGX5:1:22304:25361:4904	28116
5476	NB501013:67:HNG37BGX5:1:23110:15568:7150	515620
5776	NB501013:67:HNG37BGX5:2:11209:20369:16460	515620
0	NB501013:67:HNG37BGX5:2:11101:11213:14304	0
16641	NB501013:67:HNG37BGX5:1:23205:23510:9629	718255
676	NB501013:67:HNG37BGX5:2:11312:10300:1772	515620
0	NB501013:67:HNG37BGX5:2:11302:25753:14719	0
0	NB501013:67:HNG37BGX5:2:13304:11333:16658	0
0	NB501013:67:HNG37BGX5:2:13202:8294:13037	0
16641	NB501013:67:HNG37BGX5:2:12305:16697:13795	39491
1369	NB501013:67:HNG37BGX5:2:13309:18117:13826	2
7146	NB501013:67:HNG37BGX5:2:21301:13493:6593	515620
361	NB501013:67:HNG37BGX5:2:21307:3933:12857	39485
0	NB501013:67:HNG37BGX5:2:22212:2885:10423	0
7380	NB501013:67:HNG37BGX5:2:23108:21810:17352	515620
16900	NB501013:67:HNG37BGX5:2:22307:4757:13991	2
16641	NB501013:67:HNG37BGX5:2:21304:21369:4035	1
3593	NB501013:67:HNG37BGX5:2:23210:11157:1832	214856
16900	NB501013:67:HNG37BGX5:2:23311:12569:1382	214856
8810	NB501013:67:HNG37BGX5:2:23307:11454:14032	328814
0	NB501013:67:HNG37BGX5:3:22502:15960:12464	0
1089	NB501013:67:HNG37BGX5:3:11504:7256:4838	1
676	NB501013:67:HNG37BGX5:3:11511:23696:15458	515620
16900	NB501013:67:HNG37BGX5:2:21211:25742:18490	1
256	NB501013:67:HNG37BGX5:3:11604:7238:9674	77133
0	NB501013:67:HNG37BGX5:3:11605:2947:8011	0
676	NB501013:67:HNG37BGX5:3:13404:14138:17084	515620
0	NB501013:67:HNG37BGX5:3:11612:2524:16531	0
8649	NB501013:67:HNG37BGX5:3:12504:9451:7669	214856
7650	NB501013:67:HNG37BGX5:3:13409:24173:11873	515620
16900	NB501013:67:HNG37BGX5:3:11507:2446:4661	1
0	NB501013:67:HNG37BGX5:3:22502:22518:18373	0
16641	NB501013:67:HNG37BGX5:3:13510:24328:19478	2
16900	NB501013:67:HNG37BGX5:3:23405:9727:19835	77133
0	NB501013:67:HNG37BGX5:3:22612:3340:10409	0
3844	NB501013:67:HNG37BGX5:3:23407:7760:18541	208479
4225	NB501013:67:HNG37BGX5:3:13502:24859:12138	214856
0	NB501013:67:HNG37BGX5:3:23504:2684:3844	0
6561	NB501013:67:HNG37BGX5:4:12401:5080:9439	515620
256	NB501013:67:HNG37BGX5:4:12405:24233:10511	1297617
0	NB501013:67:HNG37BGX5:3:23602:14523:7674	0
729	NB501013:67:HNG37BGX5:4:12410:25484:10892	1297617
9236	NB501013:67:HNG37BGX5:4:12612:15298:7981	328814
5625	NB501013:67:HNG37BGX5:4:13504:4785:13909	515620
7145	NB501013:67:HNG37BGX5:4:13505:23753:8104	515620
0	NB501013:67:HNG37BGX5:4:21504:23965:14987	0
7556	NB501013:67:HNG37BGX5:4:21411:13247:4282	515620
0	NB501013:67:HNG37BGX5:4:13606:20775:3302	0
5625	NB501013:67:HNG37BGX5:4:22409:10062:14397	515620
324	NB501013:67:HNG37BGX5:4:21610:25180:15564	77133
7146	NB501013:67:HNG37BGX5:4:13612:21201:14080	171549
576	NB501013:67:HNG37BGX5:4:22612:11279:13053	515620
10000	NB501013:67:HNG37BGX5:4:23403:12627:5717	657313
6506	NB501013:67:HNG37BGX5:4:23612:2986:15830	301301
1652	NB501013:67:HNG37BGX5:4:22608:9186:16867	214856
16900	NB501013:67:HNG37BGX5:4:23607:22861:17280	2
1369	NB501013:67:HNG37BGX5:2:22305:25113:19188	2
3920	NB501013:67:HNG37BGX5:4:12509:19952:6057	28116
676	NB501013:67:HNG37BGX5:1:12202:12811:17538	515620
3249	NB501013:67:HNG37BGX5:1:12101:14970:20040	384638
81	NB501013:67:HNG37BGX5:1:13103:20290:5380	2
5625	NB501013:67:HNG37BGX5:1:13106:25541:17174	515620
16641	NB501013:67:HNG37BGX5:1:12206:12762:5253	155900
7744	NB501013:67:HNG37BGX5:1:12208:24979:6300	447029
6850	NB501013:67:HNG37BGX5:1:13107:15672:12110	515620
15625	NB501013:67:HNG37BGX5:1:13106:26364:6247	1796613
3665	NB501013:67:HNG37BGX5:1:13201:26306:7556	301301
16641	NB501013:67:HNG37BGX5:1:12103:22480:5702	2
6084	NB501013:67:HNG37BGX5:1:13310:8058:8943	515620
16641	NB501013:67:HNG37BGX5:1:13203:20270:19008	657321
729	NB501013:67:HNG37BGX5:1:21105:7395:6658	1297617
729	NB501013:67:HNG37BGX5:1:22107:18945:6040	515620
7309	NB501013:67:HNG37BGX5:1:21309:18878:1150	515620
6649	NB501013:67:HNG37BGX5:1:22201:21178:2919	39491
8810	NB501013:67:HNG37BGX5:1:13211:4672:3669	2
5776	NB501013:67:HNG37BGX5:1:22303:6467:13648	515620
16641	NB501013:67:HNG37BGX5:1:22202:9382:12992	1
0	NB501013:67:HNG37BGX5:1:23104:9959:20066	0
16641	NB501013:67:HNG37BGX5:1:22303:3316:14936	155900
676	NB501013:67:HNG37BGX5:1:23212:11167:8532	515620
0	NB501013:67:HNG37BGX5:1:23303:12967:16076	0
100	NB501013:67:HNG37BGX5:2:11107:23571:11715	39485
7069	NB501013:67:HNG37BGX5:2:11108:4210:13934	515620
0	NB501013:67:HNG37BGX5:2:11109:6108:17303	0
16641	NB501013:67:HNG37BGX5:2:11209:21171:11782	1
16384	NB501013:67:HNG37BGX5:2:11210:23692:8040	77133
15376	NB501013:67:HNG37BGX5:2:11212:25210:2313	1
8464	NB501013:67:HNG37BGX5:1:22110:24606:19607	1
16641	NB501013:67:HNG37BGX5:2:11307:19827:17649	2
2304	NB501013:67:HNG37BGX5:2:12108:21315:14656	1834196
100	NB501013:67:HNG37BGX5:2:12207:23496:19131	39485
0	NB501013:67:HNG37BGX5:2:12209:4449:4455	0
16641	NB501013:67:HNG37BGX5:2:11312:15064:13305	712
5929	NB501013:67:HNG37BGX5:2:11209:9134:9531	1
16641	NB501013:67:HNG37BGX5:2:12304:10160:17181	292800
16641	NB501013:67:HNG37BGX5:1:23207:14574:2255	2
676	NB501013:67:HNG37BGX5:2:21103:7283:16564	515620
7240	NB501013:67:HNG37BGX5:2:13201:1919:5749	515620
0	NB501013:67:HNG37BGX5:2:13211:7621:12726	0
0	NB501013:67:HNG37BGX5:2:21308:24175:14517	0
0	NB501013:67:HNG37BGX5:2:22107:13574:12474	0
16641	NB501013:67:HNG37BGX5:2:21208:20431:9151	2
0	NB501013:67:HNG37BGX5:2:22208:3149:6572	0
5625	NB501013:67:HNG37BGX5:2:22307:3837:17821	515620
16641	NB501013:67:HNG37BGX5:2:21207:18645:8341	1160721
225	NB501013:67:HNG37BGX5:2:22309:7442:16515	186803
5557	NB501013:67:HNG37BGX5:2:22301:18450:11591	28116
361	NB501013:67:HNG37BGX5:2:23205:19757:12376	2
676	NB501013:67:HNG37BGX5:3:11402:1914:6574	515620
676	NB501013:67:HNG37BGX5:3:11403:19828:1882	515620
5858	NB501013:67:HNG37BGX5:2:23305:23193:6463	585394
676	NB501013:67:HNG37BGX5:3:11505:16668:11549	515620
16129	NB501013:67:HNG37BGX5:3:11403:22268:15003	1
16129	NB501013:67:HNG37BGX5:3:12511:5213:10527	2
12100	NB501013:67:HNG37BGX5:3:13404:26351:13734	28116
100	NB501013:67:HNG37BGX5:3:13511:2540:17129	39485
5041	NB501013:67:HNG37BGX5:3:13612:17044:1830	515620
16641	NB501013:67:HNG37BGX5:3:11407:13911:3235	1
169	NB501013:67:HNG37BGX5:3:21402:20463:3603	77133
8629	NB501013:67:HNG37BGX5:3:21411:20299:3792	214856
676	NB501013:67:HNG37BGX5:3:22407:5334:2130	515620
676	NB501013:67:HNG37BGX5:3:22606:14434:10655	515620
13924	NB501013:67:HNG37BGX5:3:21610:22619:5922	2
12544	NB501013:67:HNG37BGX5:3:13601:1682:19443	171549
6353	NB501013:67:HNG37BGX5:3:22407:9151:1356	585394
0	NB501013:67:HNG37BGX5:3:23405:2389:16484	0
2401	NB501013:67:HNG37BGX5:3:23611:11115:4827	155900
0	NB501013:67:HNG37BGX5:4:11411:13664:3397	0
16641	NB501013:67:HNG37BGX5:3:23411:22719:9501	214856
841	NB501013:67:HNG37BGX5:4:11404:20508:3297	197
16129	NB501013:67:HNG37BGX5:3:23412:17413:6380	2
0	NB501013:67:HNG37BGX5:4:11508:26073:8190	0
676	NB501013:67:HNG37BGX5:4:12404:25825:10670	515620
1089	NB501013:67:HNG37BGX5:4:21404:9160:6240	1
100	NB501013:67:HNG37BGX5:4:21406:9517:5857	39485
5625	NB501013:67:HNG37BGX5:4:21507:8460:7009	515620
4729	NB501013:67:HNG37BGX5:4:21408:13211:13304	214856
900	NB501013:67:HNG37BGX5:4:22503:7018:18302	28116
10000	NB501013:67:HNG37BGX5:4:21607:10052:19210	479436
16641	NB501013:67:HNG37BGX5:4:23511:5053:15085	2
11881	NB501013:67:HNG37BGX5:4:23610:13011:10436	657321
16641	NB501013:67:HNG37BGX5:4:22601:18083:1474	1
676	NB501013:67:HNG37BGX5:1:11210:2462:15568	515620
5785	NB501013:67:HNG37BGX5:1:11112:15541:17501	39491
676	NB501013:67:HNG37BGX5:1:11212:21413:16689	515620
8836	NB501013:67:HNG37BGX5:4:22606:8076:16724	823
676	NB501013:67:HNG37BGX5:1:12105:19249:19545	515620
15876	NB501013:67:HNG37BGX5:4:23508:10191:3243	28025
729	NB501013:67:HNG37BGX5:1:12308:23511:6571	515620
676	NB501013:67:HNG37BGX5:1:12204:19491:12905	515620
15376	NB501013:67:HNG37BGX5:1:12110:6062:9803	816
0	NB501013:67:HNG37BGX5:1:13111:20756:10295	0
4240	NB501013:67:HNG37BGX5:1:21211:22169:5087	155900
16384	NB501013:67:HNG37BGX5:1:13309:18993:14213	2
1082	NB501013:67:HNG37BGX5:1:21104:15461:17628	585394
16384	NB501013:67:HNG37BGX5:1:12112:15860:7243	1
16384	NB501013:67:HNG37BGX5:1:21310:7809:5949	2
16384	NB501013:67:HNG37BGX5:1:22108:17007:5180	2
0	NB501013:67:HNG37BGX5:1:21302:11804:4511	0
16384	NB501013:67:HNG37BGX5:1:21309:7509:10590	2
3025	NB501013:67:HNG37BGX5:1:22211:16228:9892	39485
16384	NB501013:67:HNG37BGX5:1:23206:10611:3470	77133
2304	NB501013:67:HNG37BGX5:1:23107:20877:13627	1834196
7173	NB501013:67:HNG37BGX5:1:23108:3985:10392	515620
1089	NB501013:67:HNG37BGX5:1:23110:19891:10004	1297617
0	NB501013:67:HNG37BGX5:1:23207:3003:7479	0
6781	NB501013:67:HNG37BGX5:1:23309:9822:2254	515620
8281	NB501013:67:HNG37BGX5:2:11103:1794:14361	214856
16384	NB501013:67:HNG37BGX5:2:11102:18577:3475	657321
529	NB501013:67:HNG37BGX5:2:11111:13758:18638	155900
16384	NB501013:67:HNG37BGX5:2:11103:6041:17534	2
169	NB501013:67:HNG37BGX5:2:11305:21909:12788	77133
0	NB501013:67:HNG37BGX5:2:11301:4583:7503	0
6084	NB501013:67:HNG37BGX5:2:12204:12060:16566	515620
7330	NB501013:67:HNG37BGX5:2:11312:11693:19871	515620
5776	NB501013:67:HNG37BGX5:2:12208:17459:6012	515620
289	NB501013:67:HNG37BGX5:2:11311:15684:1888	155900
0	NB501013:67:HNG37BGX5:2:12304:18507:12789	0
8194	NB501013:67:HNG37BGX5:2:13104:5949:10259	292800
16384	NB501013:67:HNG37BGX5:2:13310:22995:4429	28116
2056	NB501013:67:HNG37BGX5:2:13309:19645:8288	77133
0	NB501013:67:HNG37BGX5:2:21109:20404:14878	0
16384	NB501013:67:HNG37BGX5:2:13205:3203:12829	2
361	NB501013:67:HNG37BGX5:2:21112:9863:7977	515620
5184	NB501013:67:HNG37BGX5:2:23104:10339:17994	515620
7240	NB501013:67:HNG37BGX5:2:21310:9846:3402	515620
676	NB501013:67:HNG37BGX5:2:23306:25000:7278	515620
676	NB501013:67:HNG37BGX5:3:12403:21597:12469	515620
0	NB501013:67:HNG37BGX5:3:11611:18663:1551	0
16384	NB501013:67:HNG37BGX5:2:23104:1407:4248	2
16384	NB501013:67:HNG37BGX5:2:23312:5614:7651	1
441	NB501013:67:HNG37BGX5:3:11501:2893:7505	1881061
196	NB501013:67:HNG37BGX5:3:13503:19501:19145	77133
6514	NB501013:67:HNG37BGX5:3:13411:6074:18838	39491
16384	NB501013:67:HNG37BGX5:3:13610:11270:11048	77133
16384	NB501013:67:HNG37BGX5:3:21506:4203:6712	214856
6084	NB501013:67:HNG37BGX5:3:21604:5021:9162	515620
16384	NB501013:67:HNG37BGX5:3:21511:11839:1168	657315
676	NB501013:67:HNG37BGX5:3:21606:9411:5885	515620
16384	NB501013:67:HNG37BGX5:3:21402:8515:19325	2
676	NB501013:67:HNG37BGX5:3:22401:4325:2104	515620
15129	NB501013:67:HNG37BGX5:3:22511:15282:2338	77133
16384	NB501013:67:HNG37BGX5:3:21608:16221:14812	2
3025	NB501013:67:HNG37BGX5:3:22512:10100:19481	515620
3721	NB501013:67:HNG37BGX5:3:23403:8004:2148	515620
729	NB501013:67:HNG37BGX5:3:22602:1925:9456	1297617
0	NB501013:67:HNG37BGX5:3:22610:13155:14085	0
3136	NB501013:67:HNG37BGX5:3:13606:24443:6387	83428
16384	NB501013:67:HNG37BGX5:3:23405:16025:9782	657322
0	NB501013:67:HNG37BGX5:3:23606:7708:10627	0
16384	NB501013:67:HNG37BGX5:3:23405:1851:13505	28116
7173	NB501013:67:HNG37BGX5:3:23608:15478:7988	515620
361	NB501013:67:HNG37BGX5:4:11403:16489:9977	515620
0	NB501013:67:HNG37BGX5:4:11607:17670:13950	0
676	NB501013:67:HNG37BGX5:4:12510:23909:13972	515620
8281	NB501013:67:HNG37BGX5:4:12403:1740:6458	2
16384	NB501013:67:HNG37BGX5:4:11412:5016:9360	1
169	NB501013:67:HNG37BGX5:1:12311:16349:11492	1428
6290	NB501013:67:HNG37BGX5:4:12406:11592:7730	585394
6994	NB501013:67:HNG37BGX5:4:12604:10221:1236	515620
5776	NB501013:67:HNG37BGX5:4:13511:6288:17551	515620
16129	NB501013:67:HNG37BGX5:3:23511:17441:2205	2
16384	NB501013:67:HNG37BGX5:4:13503:11352:8473	2
0	NB501013:67:HNG37BGX5:4:22402:11378:3106	0
8320	NB501013:67:HNG37BGX5:4:13610:17966:20027	328814
6560	NB501013:67:HNG37BGX5:4:22407:14395:18903	39491
5776	NB501013:67:HNG37BGX5:1:11101:7133:16844	515620
1594	NB501013:67:HNG37BGX5:4:21605:13600:1453	171549
16129	NB501013:67:HNG37BGX5:1:11104:22218:1133	2
16384	NB501013:67:HNG37BGX5:4:13512:7693:18534	1
7173	NB501013:67:HNG37BGX5:1:11106:5317:3051	515620
0	NB501013:67:HNG37BGX5:1:11110:19827:1346	0
676	NB501013:67:HNG37BGX5:1:12210:13087:15099	515620
6084	NB501013:67:HNG37BGX5:1:12201:6031:14637	515620
16384	NB501013:67:HNG37BGX5:4:13412:3933:14256	1
576	NB501013:67:HNG37BGX5:1:13108:18745:1133	515620
0	NB501013:67:HNG37BGX5:1:11212:13424:15600	0
5625	NB501013:67:HNG37BGX5:1:13108:5204:1718	515620
5776	NB501013:67:HNG37BGX5:1:13106:11661:17686	515620
6714	NB501013:67:HNG37BGX5:1:13306:10345:17421	515620
1225	NB501013:67:HNG37BGX5:1:13309:10236:9440	515620
676	NB501013:67:HNG37BGX5:1:21112:2903:6278	515620
16129	NB501013:67:HNG37BGX5:1:21111:12593:17029	2
1681	NB501013:67:HNG37BGX5:1:21205:17704:16729	114517
3364	NB501013:67:HNG37BGX5:1:22109:7499:14875	751585
529	NB501013:67:HNG37BGX5:1:22201:24939:18965	1796616
676	NB501013:67:HNG37BGX5:1:22304:8073:4182	515620
16129	NB501013:67:HNG37BGX5:1:22104:1391:15056	84030
5476	NB501013:67:HNG37BGX5:1:23106:23545:5709	515620
676	NB501013:67:HNG37BGX5:2:11101:19022:4968	515620
0	NB501013:67:HNG37BGX5:1:23206:21334:1964	0
6565	NB501013:67:HNG37BGX5:1:23307:8184:10357	515620
11025	NB501013:67:HNG37BGX5:1:23309:15645:20302	816
1024	NB501013:67:HNG37BGX5:2:11209:15659:8270	39485
16129	NB501013:67:HNG37BGX5:2:11211:20903:10171	2
7072	NB501013:67:HNG37BGX5:1:21302:11609:18073	2
11881	NB501013:67:HNG37BGX5:2:13112:5702:5883	657321
16129	NB501013:67:HNG37BGX5:2:13206:1998:16396	2
3242	NB501013:67:HNG37BGX5:2:13303:16561:11371	214856
6649	NB501013:67:HNG37BGX5:2:21101:9962:1992	515620
15625	NB501013:67:HNG37BGX5:2:13212:5290:13812	2
6473	NB501013:67:HNG37BGX5:2:21111:13962:4238	39491
729	NB501013:67:HNG37BGX5:2:22201:8484:7052	515620
1369	NB501013:67:HNG37BGX5:2:22305:4619:8171	515620
0	NB501013:67:HNG37BGX5:2:22310:13342:13539	0
0	NB501013:67:HNG37BGX5:2:22206:18213:19337	0
11881	NB501013:67:HNG37BGX5:2:23207:23765:9528	28116
6701	NB501013:67:HNG37BGX5:2:23312:17402:15630	515620
5476	NB501013:67:HNG37BGX5:3:11507:19220:16227	515620
7522	NB501013:67:HNG37BGX5:3:11407:17079:2081	28116
6418	NB501013:67:HNG37BGX5:3:12407:12039:9605	515620
0	NB501013:67:HNG37BGX5:3:12410:19338:15857	0
0	NB501013:67:HNG37BGX5:3:12411:8150:10134	0
16129	NB501013:67:HNG37BGX5:3:12602:1492:8771	1
6565	NB501013:67:HNG37BGX5:3:12602:23640:19095	515620
11236	NB501013:67:HNG37BGX5:3:12604:15289:2520	28116
5834	NB501013:67:HNG37BGX5:3:13511:25314:14375	301301
729	NB501013:67:HNG37BGX5:3:13607:26092:18824	515620
3249	NB501013:67:HNG37BGX5:3:13606:15231:17877	77133
8273	NB501013:67:HNG37BGX5:3:11405:1935:12231	29466
5785	NB501013:67:HNG37BGX5:3:21407:14661:17009	39491
6273	NB501013:67:HNG37BGX5:3:21608:5750:14833	515620
676	NB501013:67:HNG37BGX5:3:22602:12685:16544	515620
6057	NB501013:67:HNG37BGX5:3:22605:22570:6316	39491
1556	NB501013:67:HNG37BGX5:3:11612:8008:20389	1834198
6845	NB501013:67:HNG37BGX5:3:23410:6058:9543	28116
0	NB501013:67:HNG37BGX5:4:11409:22392:9935	0
6273	NB501013:67:HNG37BGX5:4:11406:19630:19648	515620
16129	NB501013:67:HNG37BGX5:3:23610:13931:4222	2
169	NB501013:67:HNG37BGX5:4:11611:1786:5076	77133
16129	NB501013:67:HNG37BGX5:4:11503:8663:10294	2
2202	NB501013:67:HNG37BGX5:4:11511:25080:11608	515619
5625	NB501013:67:HNG37BGX5:4:12605:6301:19431	515620
6781	NB501013:67:HNG37BGX5:4:12411:14949:2246	515620
169	NB501013:67:HNG37BGX5:4:13406:6624:5134	77133
8281	NB501013:67:HNG37BGX5:4:12606:18249:16889	155900
1105	NB501013:67:HNG37BGX5:4:21603:4916:8160	2
900	NB501013:67:HNG37BGX5:4:13606:24478:6993	29360
6280	NB501013:67:HNG37BGX5:3:23402:14561:3764	1
676	NB501013:67:HNG37BGX5:4:22407:6742:9809	515620
15376	NB501013:67:HNG37BGX5:4:13504:4129:14965	28025
0	NB501013:67:HNG37BGX5:4:22503:2567:11536	0
14884	NB501013:67:HNG37BGX5:4:21609:13457:6665	2
12769	NB501013:67:HNG37BGX5:4:23406:15594:9014	77133
13456	NB501013:67:HNG37BGX5:4:22604:8995:16172	2
729	NB501013:67:HNG37BGX5:4:23409:18416:16057	515620
16129	NB501013:67:HNG37BGX5:4:22508:15673:4794	1
0	NB501013:67:HNG37BGX5:2:12207:12842:16432	0
676	NB501013:67:HNG37BGX5:4:23608:3719:18849	515620
5785	NB501013:67:HNG37BGX5:4:23602:13405:5101	39491
4096	NB501013:67:HNG37BGX5:1:23109:24001:10084	77133
16129	NB501013:67:HNG37BGX5:4:23511:4571:17915	292800
2248	NB501013:67:HNG37BGX5:3:23604:21487:6945	214856
6850	NB501013:67:HNG37BGX5:1:12104:21474:3115	515620
15876	NB501013:67:HNG37BGX5:1:11312:2446:17856	2
8825	NB501013:67:HNG37BGX5:4:23412:21544:17617	1
15876	NB501013:67:HNG37BGX5:1:12205:6847:16358	2
3185	NB501013:67:HNG37BGX5:1:13201:6043:3723	214856
8642	NB501013:67:HNG37BGX5:1:13203:23066:5467	214856
676	NB501013:67:HNG37BGX5:1:21108:18299:14284	515620
5625	NB501013:67:HNG37BGX5:1:13210:9621:19982	816
5776	NB501013:67:HNG37BGX5:1:21209:26621:6636	515620
0	NB501013:67:HNG37BGX5:1:22109:10606:19898	0
15876	NB501013:67:HNG37BGX5:1:21205:25986:3417	1
15876	NB501013:67:HNG37BGX5:1:22201:6179:7890	1
0	NB501013:67:HNG37BGX5:1:22212:4027:8117	0
15876	NB501013:67:HNG37BGX5:1:22206:1771:17878	2
15876	NB501013:67:HNG37BGX5:1:22211:7454:18640	39491
0	NB501013:67:HNG37BGX5:1:23209:20278:12176	0
3844	NB501013:67:HNG37BGX5:1:21106:7386:17881	1485
7108	NB501013:67:HNG37BGX5:2:11102:21118:2215	515620
7018	NB501013:67:HNG37BGX5:2:11103:14522:14875	515620
6084	NB501013:67:HNG37BGX5:2:11209:16839:19336	515620
15876	NB501013:67:HNG37BGX5:2:11204:6478:6854	28116
0	NB501013:67:HNG37BGX5:2:11109:5119:19911	0
676	NB501013:67:HNG37BGX5:2:11311:3030:4625	515620
15876	NB501013:67:HNG37BGX5:2:12103:18842:12561	2
7921	NB501013:67:HNG37BGX5:2:12206:23015:2917	77133
676	NB501013:67:HNG37BGX5:2:13211:25300:9348	515620
1225	NB501013:67:HNG37BGX5:2:12208:14440:6188	2
1225	NB501013:67:HNG37BGX5:2:12309:2664:12971	2
3969	NB501013:67:HNG37BGX5:2:22106:11433:6105	515620
15876	NB501013:67:HNG37BGX5:2:21207:1231:5723	817
5184	NB501013:67:HNG37BGX5:2:22205:15630:3545	515620
225	NB501013:67:HNG37BGX5:3:11403:5886:4189	186803
3481	NB501013:67:HNG37BGX5:3:11407:13704:5139	515620
15876	NB501013:67:HNG37BGX5:2:22112:9226:15882	2
0	NB501013:67:HNG37BGX5:1:11203:16807:8999	0
8836	NB501013:67:HNG37BGX5:2:23305:20369:19505	186802
14161	NB501013:67:HNG37BGX5:3:11602:19502:18702	2
0	NB501013:67:HNG37BGX5:3:12501:23222:14344	0
15876	NB501013:67:HNG37BGX5:3:12605:3858:3620	2
15876	NB501013:67:HNG37BGX5:3:12404:23505:4793	1
6122	NB501013:67:HNG37BGX5:3:11611:2775:10604	2
5184	NB501013:67:HNG37BGX5:3:13505:4639:9435	515620
676	NB501013:67:HNG37BGX5:3:13603:2044:8245	515620
0	NB501013:67:HNG37BGX5:3:12610:22797:2506	0
0	NB501013:67:HNG37BGX5:3:22504:18858:13626	0
6250	NB501013:67:HNG37BGX5:3:12603:1390:5543	28116
15876	NB501013:67:HNG37BGX5:3:13604:19935:6878	77133
5625	NB501013:67:HNG37BGX5:3:22510:26610:4308	515620
15876	NB501013:67:HNG37BGX5:3:21408:13239:19027	1239783
6628	NB501013:67:HNG37BGX5:3:22612:9798:15215	39491
0	NB501013:67:HNG37BGX5:2:11108:1685:7298	0
15876	NB501013:67:HNG37BGX5:3:22605:14871:18496	2
6649	NB501013:67:HNG37BGX5:4:11410:16689:19712	515620
15876	NB501013:67:HNG37BGX5:4:11504:7214:16298	2
15876	NB501013:67:HNG37BGX5:4:11509:3522:18835	2
15876	NB501013:67:HNG37BGX5:4:11507:4338:18953	2
1849	NB501013:67:HNG37BGX5:4:13404:7678:5914	28116
15376	NB501013:67:HNG37BGX5:4:12406:1647:8391	1
4450	NB501013:67:HNG37BGX5:3:13505:15846:7042	1485
13689	NB501013:67:HNG37BGX5:4:12404:6042:15052	292800
2116	NB501013:67:HNG37BGX5:4:23605:17559:7708	657313
10282	NB501013:67:HNG37BGX5:4:21408:1919:11633	823
0	NB501013:67:HNG37BGX5:1:11101:7954:3621	0
0	NB501013:67:HNG37BGX5:1:11201:10338:11146	0
15625	NB501013:67:HNG37BGX5:1:11111:4929:13388	2
0	NB501013:67:HNG37BGX5:1:12105:18620:14160	0
0	NB501013:67:HNG37BGX5:2:11211:9260:3581	0
15625	NB501013:67:HNG37BGX5:1:11301:26568:20233	2
8753	NB501013:67:HNG37BGX5:1:12202:23310:14477	328814
6865	NB501013:67:HNG37BGX5:1:12206:7099:13609	515620
0	NB501013:67:HNG37BGX5:1:12204:15116:19066	0
15625	NB501013:67:HNG37BGX5:1:11108:12474:19887	1301
6084	NB501013:67:HNG37BGX5:1:11111:1379:8483	77133
676	NB501013:67:HNG37BGX5:1:13107:15088:2015	515620
7045	NB501013:67:HNG37BGX5:1:13104:7669:12090	515620
10816	NB501013:67:HNG37BGX5:1:13101:15580:18654	657313
484	NB501013:67:HNG37BGX5:1:13107:4234:11535	155900
6400	NB501013:67:HNG37BGX5:1:12311:4967:4170	29466
6001	NB501013:67:HNG37BGX5:1:13112:13171:9390	77133
0	NB501013:67:HNG37BGX5:1:21210:14984:19751	0
0	NB501013:67:HNG37BGX5:1:21307:4249:15761	0
5476	NB501013:67:HNG37BGX5:1:22102:7647:7390	515620
15625	NB501013:67:HNG37BGX5:1:22106:12436:19225	2
5776	NB501013:67:HNG37BGX5:1:23202:11826:3684	515620
15625	NB501013:67:HNG37BGX5:1:13308:22745:3337	1
15376	NB501013:67:HNG37BGX5:1:22203:5613:10534	1
6701	NB501013:67:HNG37BGX5:2:11101:10413:6030	515620
0	NB501013:67:HNG37BGX5:2:11107:9194:1816	0
5041	NB501013:67:HNG37BGX5:2:11204:17024:15276	515620
361	NB501013:67:HNG37BGX5:2:13104:20555:17008	515620
676	NB501013:67:HNG37BGX5:2:21110:7526:1086	1297617
15625	NB501013:67:HNG37BGX5:2:12104:23296:10437	1
15625	NB501013:67:HNG37BGX5:2:21212:4160:5251	2
0	NB501013:67:HNG37BGX5:2:22201:1637:15224	0
15625	NB501013:67:HNG37BGX5:1:23112:5335:12414	1
0	NB501013:67:HNG37BGX5:2:22201:14096:14352	0
0	NB501013:67:HNG37BGX5:2:22203:2290:7311	0
2249	NB501013:67:HNG37BGX5:2:23104:8516:4630	328814
3130	NB501013:67:HNG37BGX5:2:23211:20264:10733	214856
5725	NB501013:67:HNG37BGX5:2:23105:11557:15302	171549
15625	NB501013:67:HNG37BGX5:2:23206:10490:13608	2
15625	NB501013:67:HNG37BGX5:2:23112:7256:19269	2
0	NB501013:67:HNG37BGX5:3:12405:9208:1403	0
0	NB501013:67:HNG37BGX5:2:23311:16343:5472	0
144	NB501013:67:HNG37BGX5:3:12406:24450:13856	39485
3844	NB501013:67:HNG37BGX5:3:21403:13101:5674	515620
15625	NB501013:67:HNG37BGX5:3:11605:10304:16519	816
10609	NB501013:67:HNG37BGX5:3:21612:4180:18607	649756
7618	NB501013:67:HNG37BGX5:3:21606:3501:14394	28116
676	NB501013:67:HNG37BGX5:4:11410:17570:10381	515620
15625	NB501013:67:HNG37BGX5:4:11411:10720:9464	2
7241	NB501013:67:HNG37BGX5:4:11609:26523:3127	515620
6613	NB501013:67:HNG37BGX5:3:22501:24432:2834	435591
6800	NB501013:67:HNG37BGX5:4:12406:12465:8673	515620
676	NB501013:67:HNG37BGX5:4:12411:18551:5121	1297617
0	NB501013:67:HNG37BGX5:4:13402:24295:16532	0
